# Metadata:
# Time: 2024-08-08-11-13-14
# Drive Frequency: 2812898524.32137
# Drive Power: 12.0
# Resolution Bandwidth: 500
1.150000000000000000e+08,1.150200000000000000e+08,1.150400000000000000e+08,1.150600000000000000e+08,1.150800000000000000e+08,1.151000000000000000e+08,1.151200000000000000e+08,1.151400000000000000e+08,1.151600000000000000e+08,1.151800000000000000e+08,1.152000000000000000e+08,1.152200000000000000e+08,1.152400000000000000e+08,1.152600000000000000e+08,1.152800000000000000e+08,1.153000000000000000e+08,1.153200000000000000e+08,1.153400000000000000e+08,1.153600000000000000e+08,1.153800000000000000e+08,1.154000000000000000e+08,1.154200000000000000e+08,1.154400000000000000e+08,1.154600000000000000e+08,1.154800000000000000e+08,1.155000000000000000e+08,1.155200000000000000e+08,1.155400000000000000e+08,1.155600000000000000e+08,1.155800000000000000e+08,1.156000000000000000e+08,1.156200000000000000e+08,1.156400000000000000e+08,1.156600000000000000e+08,1.156800000000000000e+08,1.157000000000000000e+08,1.157200000000000000e+08,1.157400000000000000e+08,1.157600000000000000e+08,1.157800000000000000e+08,1.158000000000000000e+08,1.158200000000000000e+08,1.158400000000000000e+08,1.158600000000000000e+08,1.158800000000000000e+08,1.159000000000000000e+08,1.159200000000000000e+08,1.159400000000000000e+08,1.159599999999990016e+08,1.159800000000000000e+08,1.160000000000000000e+08,1.160200000000000000e+08,1.160400000000000000e+08,1.160600000000000000e+08,1.160800000000000000e+08,1.161000000000000000e+08,1.161200000000000000e+08,1.161400000000000000e+08,1.161600000000000000e+08,1.161800000000000000e+08,1.162000000000000000e+08,1.162200000000000000e+08,1.162400000000000000e+08,1.162600000000000000e+08,1.162800000000000000e+08,1.163000000000000000e+08,1.163200000000000000e+08,1.163400000000000000e+08,1.163600000000000000e+08,1.163800000000000000e+08,1.164000000000000000e+08,1.164200000000000000e+08,1.164400000000000000e+08,1.164600000000000000e+08,1.164800000000000000e+08,1.165000000000000000e+08,1.165200000000000000e+08,1.165400000000000000e+08,1.165600000000000000e+08,1.165800000000000000e+08,1.166000000000000000e+08,1.166200000000000000e+08,1.166400000000000000e+08,1.166600000000000000e+08,1.166800000000000000e+08,1.167000000000000000e+08,1.167200000000000000e+08,1.167400000000000000e+08,1.167600000000000000e+08,1.167800000000000000e+08,1.168000000000000000e+08,1.168200000000000000e+08,1.168400000000000000e+08,1.168600000000000000e+08,1.168800000000000000e+08,1.169000000000000000e+08,1.169200000000000000e+08,1.169400000000000000e+08,1.169600000000000000e+08,1.169800000000000000e+08,1.170000000000000000e+08,1.170200000000000000e+08,1.170400000000000000e+08,1.170600000000000000e+08,1.170800000000000000e+08,1.171000000000000000e+08,1.171200000000000000e+08,1.171400000000000000e+08,1.171600000000000000e+08,1.171800000000000000e+08,1.172000000000000000e+08,1.172200000000000000e+08,1.172400000000000000e+08,1.172600000000000000e+08,1.172800000000000000e+08,1.173000000000000000e+08,1.173200000000000000e+08,1.173400000000000000e+08,1.173600000000000000e+08,1.173800000000000000e+08,1.174000000000000000e+08,1.174200000000000000e+08,1.174400000000000000e+08,1.174600000000000000e+08,1.174800000000000000e+08,1.175000000000000000e+08,1.175200000000000000e+08,1.175400000000000000e+08,1.175600000000000000e+08,1.175800000000000000e+08,1.176000000000000000e+08,1.176200000000000000e+08,1.176400000000000000e+08,1.176600000000000000e+08,1.176800000000000000e+08,1.177000000000000000e+08,1.177200000000000000e+08,1.177400000000000000e+08,1.177600000000000000e+08,1.177800000000000000e+08,1.178000000000000000e+08,1.178200000000000000e+08,1.178400000000000000e+08,1.178600000000000000e+08,1.178800000000000000e+08,1.179000000000000000e+08,1.179200000000000000e+08,1.179400000000000000e+08,1.179600000000000000e+08,1.179800000000000000e+08,1.180000000000000000e+08,1.180200000000000000e+08,1.180400000000000000e+08,1.180600000000000000e+08,1.180800000000000000e+08,1.181000000000000000e+08,1.181200000000000000e+08,1.181400000000000000e+08,1.181600000000000000e+08,1.181800000000000000e+08,1.182000000000000000e+08,1.182200000000000000e+08,1.182400000000000000e+08,1.182600000000000000e+08,1.182800000000000000e+08,1.183000000000000000e+08,1.183200000000000000e+08,1.183400000000000000e+08,1.183600000000000000e+08,1.183800000000000000e+08,1.184000000000000000e+08,1.184200000000000000e+08,1.184400000000000000e+08,1.184600000000000000e+08,1.184800000000000000e+08,1.185000000000000000e+08,1.185200000000000000e+08,1.185400000000000000e+08,1.185600000000000000e+08,1.185800000000000000e+08,1.186000000000000000e+08,1.186200000000000000e+08,1.186400000000000000e+08,1.186600000000000000e+08,1.186800000000000000e+08,1.187000000000000000e+08,1.187200000000000000e+08,1.187400000000000000e+08,1.187600000000000000e+08,1.187800000000000000e+08,1.188000000000000000e+08,1.188200000000000000e+08,1.188400000000000000e+08,1.188600000000000000e+08,1.188800000000000000e+08,1.189000000000000000e+08,1.189200000000000000e+08,1.189400000000000000e+08,1.189600000000000000e+08,1.189800000000000000e+08,1.190000000000000000e+08,1.190200000000000000e+08,1.190400000000000000e+08,1.190600000000000000e+08,1.190800000000000000e+08,1.191000000000000000e+08,1.191200000000000000e+08,1.191400000000000000e+08,1.191599999999990016e+08,1.191800000000000000e+08,1.192000000000000000e+08,1.192200000000000000e+08,1.192400000000000000e+08,1.192600000000000000e+08,1.192800000000000000e+08,1.193000000000000000e+08,1.193200000000000000e+08,1.193400000000000000e+08,1.193600000000000000e+08,1.193800000000000000e+08,1.194000000000000000e+08,1.194200000000000000e+08,1.194400000000000000e+08,1.194600000000000000e+08,1.194800000000000000e+08,1.195000000000000000e+08,1.195200000000000000e+08,1.195400000000000000e+08,1.195600000000000000e+08,1.195800000000000000e+08,1.196000000000000000e+08,1.196200000000000000e+08,1.196400000000000000e+08,1.196600000000000000e+08,1.196800000000000000e+08,1.197000000000000000e+08,1.197200000000000000e+08,1.197400000000000000e+08,1.197600000000000000e+08,1.197800000000000000e+08,1.198000000000000000e+08,1.198200000000000000e+08,1.198400000000000000e+08,1.198600000000000000e+08,1.198800000000000000e+08,1.199000000000000000e+08,1.199200000000000000e+08,1.199400000000000000e+08,1.199599999999990016e+08,1.199800000000000000e+08,1.200000000000000000e+08,1.200200000000000000e+08,1.200400000000000000e+08,1.200600000000000000e+08,1.200800000000000000e+08,1.201000000000000000e+08,1.201200000000000000e+08,1.201400000000000000e+08,1.201600000000000000e+08,1.201800000000000000e+08,1.202000000000000000e+08,1.202200000000000000e+08,1.202400000000000000e+08,1.202600000000000000e+08,1.202800000000000000e+08,1.203000000000000000e+08,1.203200000000000000e+08,1.203400000000000000e+08,1.203600000000000000e+08,1.203800000000000000e+08,1.204000000000000000e+08,1.204200000000000000e+08,1.204400000000000000e+08,1.204600000000000000e+08,1.204800000000000000e+08,1.205000000000000000e+08,1.205200000000000000e+08,1.205400000000000000e+08,1.205600000000000000e+08,1.205800000000000000e+08,1.206000000000000000e+08,1.206200000000000000e+08,1.206400000000000000e+08,1.206600000000000000e+08,1.206800000000000000e+08,1.207000000000000000e+08,1.207200000000000000e+08,1.207400000000000000e+08,1.207600000000000000e+08,1.207800000000000000e+08,1.208000000000000000e+08,1.208200000000000000e+08,1.208400000000000000e+08,1.208600000000000000e+08,1.208800000000000000e+08,1.209000000000000000e+08,1.209200000000000000e+08,1.209400000000000000e+08,1.209600000000000000e+08,1.209800000000000000e+08,1.210000000000000000e+08,1.210200000000000000e+08,1.210400000000000000e+08,1.210600000000000000e+08,1.210800000000000000e+08,1.211000000000000000e+08,1.211200000000000000e+08,1.211400000000000000e+08,1.211600000000000000e+08,1.211800000000000000e+08,1.212000000000000000e+08,1.212200000000000000e+08,1.212400000000000000e+08,1.212600000000000000e+08,1.212800000000000000e+08,1.213000000000000000e+08,1.213200000000000000e+08,1.213400000000000000e+08,1.213600000000000000e+08,1.213800000000000000e+08,1.214000000000000000e+08,1.214200000000000000e+08,1.214400000000000000e+08,1.214600000000000000e+08,1.214800000000000000e+08,1.215000000000000000e+08,1.215200000000000000e+08,1.215400000000000000e+08,1.215600000000000000e+08,1.215800000000000000e+08,1.216000000000000000e+08,1.216200000000000000e+08,1.216400000000000000e+08,1.216600000000000000e+08,1.216800000000000000e+08,1.217000000000000000e+08,1.217200000000000000e+08,1.217400000000000000e+08,1.217600000000000000e+08,1.217800000000000000e+08,1.218000000000000000e+08,1.218200000000000000e+08,1.218400000000000000e+08,1.218600000000000000e+08,1.218800000000000000e+08,1.219000000000000000e+08,1.219200000000000000e+08,1.219400000000000000e+08,1.219600000000000000e+08,1.219800000000000000e+08,1.220000000000000000e+08,1.220200000000000000e+08,1.220400000000000000e+08,1.220600000000000000e+08,1.220800000000000000e+08,1.221000000000000000e+08,1.221200000000000000e+08,1.221400000000000000e+08,1.221600000000000000e+08,1.221800000000000000e+08,1.222000000000000000e+08,1.222200000000000000e+08,1.222400000000000000e+08,1.222600000000000000e+08,1.222800000000000000e+08,1.223000000000000000e+08,1.223200000000000000e+08,1.223400000000000000e+08,1.223600000000000000e+08,1.223800000000000000e+08,1.224000000000000000e+08,1.224200000000000000e+08,1.224400000000000000e+08,1.224600000000000000e+08,1.224800000000000000e+08,1.225000000000000000e+08,1.225200000000000000e+08,1.225400000000000000e+08,1.225600000000000000e+08,1.225800000000000000e+08,1.226000000000000000e+08,1.226200000000000000e+08,1.226400000000000000e+08,1.226600000000000000e+08,1.226800000000000000e+08,1.227000000000000000e+08,1.227200000000000000e+08,1.227400000000000000e+08,1.227600000000000000e+08,1.227800000000000000e+08,1.228000000000000000e+08,1.228200000000000000e+08,1.228400000000000000e+08,1.228600000000000000e+08,1.228800000000000000e+08,1.229000000000000000e+08,1.229200000000000000e+08,1.229400000000000000e+08,1.229600000000000000e+08,1.229800000000000000e+08,1.230000000000000000e+08,1.230200000000000000e+08,1.230400000000000000e+08,1.230600000000000000e+08,1.230800000000000000e+08,1.231000000000000000e+08,1.231200000000000000e+08,1.231400000000000000e+08,1.231600000000000000e+08,1.231800000000000000e+08,1.232000000000000000e+08,1.232200000000000000e+08,1.232400000000000000e+08,1.232600000000000000e+08,1.232800000000000000e+08,1.233000000000000000e+08,1.233200000000000000e+08,1.233400000000000000e+08,1.233600000000000000e+08,1.233800000000000000e+08,1.234000000000000000e+08,1.234200000000000000e+08,1.234400000000000000e+08,1.234600000000000000e+08,1.234800000000000000e+08,1.235000000000000000e+08,1.235200000000000000e+08,1.235400000000000000e+08,1.235600000000000000e+08,1.235800000000000000e+08,1.236000000000000000e+08,1.236200000000000000e+08,1.236400000000000000e+08,1.236600000000000000e+08,1.236800000000000000e+08,1.237000000000000000e+08,1.237200000000000000e+08,1.237400000000000000e+08,1.237600000000000000e+08,1.237800000000000000e+08,1.238000000000000000e+08,1.238200000000000000e+08,1.238400000000000000e+08,1.238600000000000000e+08,1.238800000000000000e+08,1.239000000000000000e+08,1.239200000000000000e+08,1.239400000000000000e+08,1.239600000000000000e+08,1.239800000000000000e+08,1.240000000000000000e+08,1.240200000000000000e+08,1.240400000000000000e+08,1.240600000000000000e+08,1.240800000000000000e+08,1.241000000000000000e+08,1.241200000000000000e+08,1.241400000000000000e+08,1.241600000000000000e+08,1.241800000000000000e+08,1.242000000000000000e+08,1.242200000000000000e+08,1.242400000000000000e+08,1.242600000000000000e+08,1.242800000000000000e+08,1.243000000000000000e+08,1.243200000000000000e+08,1.243400000000000000e+08,1.243600000000000000e+08,1.243800000000000000e+08,1.244000000000000000e+08,1.244200000000000000e+08,1.244400000000000000e+08,1.244600000000000000e+08,1.244800000000000000e+08,1.245000000000000000e+08,1.245200000000000000e+08,1.245400000000000000e+08,1.245600000000000000e+08,1.245800000000000000e+08,1.246000000000000000e+08,1.246200000000000000e+08,1.246400000000000000e+08,1.246600000000000000e+08,1.246800000000000000e+08,1.247000000000000000e+08,1.247200000000000000e+08,1.247400000000000000e+08,1.247600000000000000e+08,1.247800000000000000e+08,1.248000000000000000e+08,1.248200000000000000e+08,1.248400000000000000e+08,1.248600000000000000e+08,1.248800000000000000e+08,1.249000000000000000e+08,1.249200000000000000e+08,1.249400000000000000e+08,1.249600000000000000e+08,1.249800000000000000e+08,1.250000000000000000e+08,1.250200000000000000e+08,1.250400000000000000e+08,1.250600000000000000e+08,1.250800000000000000e+08,1.251000000000000000e+08,1.251200000000000000e+08,1.251400000000000000e+08,1.251600000000000000e+08,1.251800000000000000e+08,1.252000000000000000e+08,1.252200000000000000e+08,1.252400000000000000e+08,1.252600000000000000e+08,1.252800000000000000e+08,1.253000000000000000e+08,1.253200000000000000e+08,1.253400000000000000e+08,1.253600000000000000e+08,1.253800000000000000e+08,1.254000000000000000e+08,1.254200000000000000e+08,1.254400000000000000e+08,1.254600000000000000e+08,1.254800000000000000e+08,1.255000000000000000e+08,1.255200000000000000e+08,1.255400000000000000e+08,1.255600000000000000e+08,1.255800000000000000e+08,1.256000000000000000e+08,1.256200000000000000e+08,1.256400000000000000e+08,1.256600000000000000e+08,1.256800000000000000e+08,1.257000000000000000e+08,1.257200000000000000e+08,1.257400000000000000e+08,1.257600000000000000e+08,1.257800000000000000e+08,1.258000000000000000e+08,1.258200000000000000e+08,1.258400000000000000e+08,1.258600000000000000e+08,1.258800000000000000e+08,1.259000000000000000e+08,1.259200000000000000e+08,1.259400000000000000e+08,1.259600000000000000e+08,1.259800000000000000e+08,1.260000000000000000e+08,1.260200000000000000e+08,1.260400000000000000e+08,1.260600000000000000e+08,1.260800000000000000e+08,1.261000000000000000e+08,1.261200000000000000e+08,1.261400000000000000e+08,1.261600000000000000e+08,1.261800000000000000e+08,1.262000000000000000e+08,1.262200000000000000e+08,1.262400000000000000e+08,1.262600000000000000e+08,1.262800000000000000e+08,1.263000000000000000e+08,1.263200000000000000e+08,1.263400000000000000e+08,1.263600000000000000e+08,1.263800000000000000e+08,1.264000000000000000e+08,1.264200000000000000e+08,1.264400000000000000e+08,1.264600000000000000e+08,1.264800000000000000e+08,1.265000000000000000e+08,1.265200000000000000e+08,1.265400000000000000e+08,1.265600000000000000e+08,1.265800000000000000e+08,1.266000000000000000e+08,1.266200000000000000e+08,1.266400000000000000e+08,1.266600000000000000e+08,1.266800000000000000e+08,1.267000000000000000e+08,1.267200000000000000e+08,1.267400000000000000e+08,1.267600000000000000e+08,1.267800000000000000e+08,1.268000000000000000e+08,1.268200000000000000e+08,1.268400000000000000e+08,1.268600000000000000e+08,1.268800000000000000e+08,1.269000000000000000e+08,1.269200000000000000e+08,1.269400000000000000e+08,1.269600000000000000e+08,1.269800000000000000e+08,1.270000000000000000e+08,1.270200000000000000e+08,1.270400000000000000e+08,1.270600000000000000e+08,1.270800000000000000e+08,1.271000000000000000e+08,1.271200000000000000e+08,1.271400000000000000e+08,1.271600000000000000e+08,1.271800000000000000e+08,1.272000000000000000e+08,1.272200000000000000e+08,1.272400000000000000e+08,1.272600000000000000e+08,1.272800000000000000e+08,1.273000000000000000e+08,1.273200000000000000e+08,1.273400000000000000e+08,1.273600000000000000e+08,1.273800000000000000e+08,1.274000000000000000e+08,1.274200000000000000e+08,1.274400000000000000e+08,1.274600000000000000e+08,1.274800000000000000e+08,1.275000000000000000e+08,1.275200000000000000e+08,1.275400000000000000e+08,1.275600000000000000e+08,1.275800000000000000e+08,1.276000000000000000e+08,1.276200000000000000e+08,1.276400000000000000e+08,1.276600000000000000e+08,1.276800000000000000e+08,1.277000000000000000e+08,1.277200000000000000e+08,1.277400000000000000e+08,1.277600000000000000e+08,1.277800000000000000e+08,1.278000000000000000e+08,1.278200000000000000e+08,1.278400000000000000e+08,1.278600000000000000e+08,1.278800000000000000e+08,1.279000000000000000e+08,1.279200000000000000e+08,1.279400000000000000e+08,1.279600000000000000e+08,1.279800000000000000e+08,1.280000000000000000e+08,1.280200000000000000e+08,1.280400000000000000e+08,1.280600000000000000e+08,1.280800000000000000e+08,1.281000000000000000e+08,1.281200000000000000e+08,1.281400000000000000e+08,1.281600000000000000e+08,1.281800000000000000e+08,1.282000000000000000e+08,1.282200000000000000e+08,1.282400000000000000e+08,1.282600000000000000e+08,1.282800000000000000e+08,1.283000000000000000e+08,1.283200000000000000e+08,1.283400000000000000e+08,1.283600000000000000e+08,1.283800000000000000e+08,1.284000000000000000e+08,1.284200000000000000e+08,1.284400000000000000e+08,1.284600000000000000e+08,1.284800000000000000e+08,1.285000000000000000e+08,1.285200000000000000e+08,1.285400000000000000e+08,1.285600000000000000e+08,1.285800000000000000e+08,1.286000000000000000e+08,1.286200000000000000e+08,1.286400000000000000e+08,1.286600000000000000e+08,1.286800000000000000e+08,1.287000000000000000e+08,1.287200000000000000e+08,1.287400000000000000e+08,1.287600000000000000e+08,1.287800000000000000e+08,1.288000000000000000e+08,1.288200000000000000e+08,1.288400000000000000e+08,1.288600000000000000e+08,1.288800000000000000e+08,1.289000000000000000e+08,1.289200000000000000e+08,1.289400000000000000e+08,1.289600000000000000e+08,1.289800000000000000e+08,1.290000000000000000e+08,1.290200000000000000e+08,1.290400000000000000e+08,1.290600000000000000e+08,1.290800000000000000e+08,1.291000000000000000e+08,1.291200000000000000e+08,1.291400000000000000e+08,1.291600000000000000e+08,1.291800000000000000e+08,1.292000000000000000e+08,1.292200000000000000e+08,1.292400000000000000e+08,1.292600000000000000e+08,1.292800000000000000e+08,1.293000000000000000e+08,1.293200000000000000e+08,1.293400000000000000e+08,1.293600000000000000e+08,1.293800000000000000e+08,1.294000000000000000e+08,1.294200000000000000e+08,1.294400000000000000e+08,1.294600000000000000e+08,1.294800000000000000e+08,1.295000000000000000e+08,1.295200000000000000e+08,1.295400000000000000e+08,1.295600000000000000e+08,1.295800000000000000e+08,1.296000000000000000e+08,1.296200000000000000e+08,1.296400000000000000e+08,1.296600000000000000e+08,1.296800000000000000e+08,1.297000000000000000e+08,1.297200000000000000e+08,1.297400000000000000e+08,1.297600000000000000e+08,1.297800000000000000e+08,1.298000000000000000e+08,1.298200000000000000e+08,1.298400000000000000e+08,1.298600000000000000e+08,1.298800000000000000e+08,1.299000000000000000e+08,1.299200000000000000e+08,1.299400000000000000e+08,1.299600000000000000e+08,1.299800000000000000e+08,1.300000000000000000e+08,1.300200000000000000e+08,1.300400000000000000e+08,1.300600000000000000e+08,1.300800000000000000e+08,1.301000000000000000e+08,1.301200000000000000e+08,1.301400000000000000e+08,1.301600000000000000e+08,1.301800000000000000e+08,1.302000000000000000e+08,1.302200000000000000e+08,1.302400000000000000e+08,1.302600000000000000e+08,1.302800000000000000e+08,1.303000000000000000e+08,1.303200000000000000e+08,1.303400000000000000e+08,1.303600000000000000e+08,1.303800000000000000e+08,1.304000000000000000e+08,1.304200000000000000e+08,1.304400000000000000e+08,1.304600000000000000e+08,1.304800000000000000e+08,1.305000000000000000e+08,1.305200000000000000e+08,1.305400000000000000e+08,1.305600000000000000e+08,1.305800000000000000e+08,1.306000000000000000e+08,1.306200000000000000e+08,1.306400000000000000e+08,1.306600000000000000e+08,1.306800000000000000e+08,1.307000000000000000e+08,1.307200000000000000e+08,1.307400000000000000e+08,1.307600000000000000e+08,1.307800000000000000e+08,1.308000000000000000e+08,1.308200000000000000e+08,1.308400000000000000e+08,1.308600000000000000e+08,1.308800000000000000e+08,1.309000000000000000e+08,1.309200000000000000e+08,1.309400000000000000e+08,1.309600000000000000e+08,1.309800000000000000e+08,1.310000000000000000e+08,1.310200000000000000e+08,1.310400000000000000e+08,1.310600000000000000e+08,1.310800000000000000e+08,1.311000000000000000e+08,1.311200000000000000e+08,1.311400000000000000e+08,1.311600000000000000e+08,1.311800000000000000e+08,1.312000000000000000e+08,1.312200000000000000e+08,1.312400000000000000e+08,1.312600000000000000e+08,1.312800000000000000e+08,1.313000000000000000e+08,1.313200000000000000e+08,1.313400000000000000e+08,1.313600000000000000e+08,1.313800000000000000e+08,1.314000000000000000e+08,1.314200000000000000e+08,1.314400000000000000e+08,1.314600000000000000e+08,1.314800000000000000e+08,1.315000000000000000e+08,1.315200000000000000e+08,1.315400000000000000e+08,1.315600000000000000e+08,1.315800000000000000e+08,1.316000000000000000e+08,1.316200000000000000e+08,1.316400000000000000e+08,1.316600000000000000e+08,1.316800000000000000e+08,1.317000000000000000e+08,1.317200000000000000e+08,1.317400000000000000e+08,1.317600000000000000e+08,1.317800000000000000e+08,1.318000000000000000e+08,1.318200000000000000e+08,1.318400000000000000e+08,1.318600000000000000e+08,1.318800000000000000e+08,1.319000000000000000e+08,1.319200000000000000e+08,1.319400000000000000e+08,1.319600000000000000e+08,1.319800000000000000e+08,1.320000000000000000e+08,1.320200000000000000e+08,1.320400000000000000e+08,1.320600000000000000e+08,1.320800000000000000e+08,1.321000000000000000e+08,1.321200000000000000e+08,1.321400000000000000e+08,1.321600000000000000e+08,1.321800000000000000e+08,1.322000000000000000e+08,1.322200000000000000e+08,1.322400000000000000e+08,1.322600000000000000e+08,1.322800000000000000e+08,1.323000000000000000e+08,1.323200000000000000e+08,1.323400000000000000e+08,1.323600000000000000e+08,1.323800000000000000e+08,1.324000000000000000e+08,1.324200000000000000e+08,1.324400000000000000e+08,1.324600000000000000e+08,1.324800000000000000e+08,1.325000000000000000e+08,1.325200000000000000e+08,1.325400000000000000e+08,1.325600000000000000e+08,1.325800000000000000e+08,1.326000000000000000e+08,1.326200000000000000e+08,1.326400000000000000e+08,1.326600000000000000e+08,1.326800000000000000e+08,1.327000000000000000e+08,1.327200000000000000e+08,1.327400000000000000e+08,1.327600000000000000e+08,1.327800000000000000e+08,1.328000000000000000e+08,1.328200000000000000e+08,1.328400000000000000e+08,1.328600000000000000e+08,1.328800000000000000e+08,1.329000000000000000e+08,1.329200000000000000e+08,1.329400000000000000e+08,1.329600000000000000e+08,1.329800000000000000e+08,1.330000000000000000e+08,1.330200000000000000e+08,1.330400000000000000e+08,1.330600000000000000e+08,1.330800000000000000e+08,1.331000000000000000e+08,1.331200000000000000e+08,1.331400000000000000e+08,1.331600000000000000e+08,1.331800000000000000e+08,1.332000000000000000e+08,1.332200000000000000e+08,1.332400000000000000e+08,1.332600000000000000e+08,1.332800000000000000e+08,1.333000000000000000e+08,1.333200000000000000e+08,1.333400000000000000e+08,1.333600000000000000e+08,1.333800000000000000e+08,1.334000000000000000e+08,1.334200000000000000e+08,1.334400000000000000e+08,1.334600000000000000e+08,1.334800000000000000e+08,1.335000000000000000e+08,1.335200000000000000e+08,1.335400000000000000e+08,1.335600000000000000e+08,1.335800000000000000e+08,1.336000000000000000e+08,1.336200000000000000e+08,1.336400000000000000e+08,1.336600000000000000e+08,1.336800000000000000e+08,1.337000000000000000e+08,1.337200000000000000e+08,1.337400000000000000e+08,1.337600000000000000e+08,1.337800000000000000e+08,1.338000000000000000e+08,1.338200000000000000e+08,1.338400000000000000e+08,1.338600000000000000e+08,1.338800000000000000e+08,1.339000000000000000e+08,1.339200000000000000e+08,1.339400000000000000e+08,1.339600000000000000e+08,1.339800000000000000e+08,1.340000000000000000e+08,1.340200000000000000e+08,1.340400000000000000e+08,1.340600000000000000e+08,1.340800000000000000e+08,1.341000000000000000e+08,1.341200000000000000e+08,1.341400000000000000e+08,1.341600000000000000e+08,1.341800000000000000e+08,1.342000000000000000e+08,1.342200000000000000e+08,1.342400000000000000e+08,1.342600000000000000e+08,1.342800000000000000e+08,1.343000000000000000e+08,1.343200000000000000e+08,1.343400000000000000e+08,1.343600000000000000e+08,1.343800000000000000e+08,1.344000000000000000e+08,1.344200000000000000e+08,1.344400000000000000e+08,1.344600000000000000e+08,1.344800000000000000e+08,1.345000000000000000e+08,1.345200000000000000e+08,1.345400000000000000e+08,1.345600000000000000e+08,1.345800000000000000e+08,1.346000000000000000e+08,1.346200000000000000e+08,1.346400000000000000e+08,1.346600000000000000e+08,1.346800000000000000e+08,1.347000000000000000e+08,1.347200000000000000e+08,1.347400000000000000e+08,1.347600000000000000e+08,1.347800000000000000e+08,1.348000000000000000e+08,1.348200000000000000e+08,1.348400000000000000e+08,1.348600000000000000e+08,1.348800000000000000e+08,1.349000000000000000e+08,1.349200000000000000e+08,1.349400000000000000e+08,1.349600000000000000e+08,1.349800000000000000e+08,1.350000000000000000e+08
